Count | Text | Depth | URL
344 | forbidden | 2 | https://en.wikipedia.org/wiki/Forbidden_line
345 | spectral emission lines | 2 | https://en.wikipedia.org/wiki/Spectral_line
346 | temperature | 2 | https://en.wikipedia.org/wiki/Temperature
347 | magnetic field | 2 | https://en.wikipedia.org/wiki/Magnetic_field
348 | magnetohydrodynamic waves | 2 | https://en.wikipedia.org/wiki/Magnetohydrodynamics
349 | solar wind | 2 | https://en.wikipedia.org/wiki/Solar_wind
350 | equatorial | 2 | https://en.wikipedia.org/wiki/Equator
351 | coronal holes | 2 | https://en.wikipedia.org/wiki/Coronal_hole
352 | polar | 2 | https://en.wikipedia.org/wiki/Geographical_pole
353 | solar minimum | 2 | https://en.wikipedia.org/wiki/Solar_minimum
354 | differential rotation | 2 | https://en.wikipedia.org/wiki/Differential_rotation
355 | solar maximum | 2 | https://en.wikipedia.org/wiki/Solar_maximum
356 | coronal loops | 2 | https://en.wikipedia.org/wiki/Coronal_loop
357 | magnetic flux | 2 | https://en.wikipedia.org/wiki/Magnetic_flux
358 | Yohkoh | 2 | https://en.wikipedia.org/wiki/Yohkoh
359 | solar prominences | 2 | https://en.wikipedia.org/wiki/Solar_prominences
360 | faculae | 2 | https://en.wikipedia.org/wiki/Facula
361 | spicules | 2 | https://en.wikipedia.org/wiki/Spicule_(solar_physics)
362 | H? | 2 | https://en.wikipedia.org/wiki/H%CE%B1
363 | plages | 2 | https://en.wikipedia.org/wiki/Plage_(astronomy)
364 | Moreton wave | 2 | https://en.wikipedia.org/wiki/Moreton_wave
365 | High Resolution Coronal Imager | 2 | https://en.wikipedia.org/wiki/High_Resolution_Coronal_Imager
366 | solar flares | 2 | https://en.wikipedia.org/wiki/Solar_flares
367 | siphon | 2 | https://en.wikipedia.org/wiki/Siphon
368 | evaporation | 2 | https://en.wikipedia.org/wiki/Evaporation
369 | condensation | 2 | https://en.wikipedia.org/wiki/Condensation
370 | symmetric | 2 | https://en.wikipedia.org/wiki/Symmetric
371 | Sun's limb | 2 | https://en.wikipedia.org/wiki/Limb_darkening
372 | steady state | 2 | https://en.wikipedia.org/wiki/Steady_state
373 | TRACE | 2 | https://en.wikipedia.org/wiki/TRACE
374 | LOS | 2 | https://en.wikipedia.org/wiki/Line-of-sight_propagation
375 | In-situ | 2 | https://en.wikipedia.org/wiki/In-situ
376 | Solar Probe Plus | 2 | https://en.wikipedia.org/wiki/Solar_Probe_Plus
377 | helmet streamers | 2 | https://en.wikipedia.org/wiki/Helmet_streamer
378 | Solar Dynamics Observatory | 2 | https://en.wikipedia.org/wiki/Solar_Dynamics_Observatory
379 | magnetic pressure | 2 | https://en.wikipedia.org/wiki/Magnetic_pressure
380 | state equation | 2 | https://en.wikipedia.org/wiki/State_equation
381 | particle number density | 2 | https://en.wikipedia.org/wiki/Particle_number_density
382 | Boltzmann constant | 2 | https://en.wikipedia.org/wiki/Boltzmann_constant
383 | space | 2 | https://en.wikipedia.org/wiki/Space
384 | Hertzsprung–Russell diagram | 2 | https://en.wikipedia.org/wiki/Hertzsprung%E2%80%93Russell_diagram
385 | X-ray telescopes | 2 | https://en.wikipedia.org/wiki/X-ray_telescope
386 | FK Comae Berenices | 2 | https://en.wikipedia.org/wiki/FK_Comae_Berenices
387 | FK Com | 2 | https://en.wikipedia.org/wiki/Variable_star
388 | Einstein Observatory | 2 | https://en.wikipedia.org/wiki/Einstein_Observatory
389 | Hinode | 2 | https://en.wikipedia.org/wiki/Hinode
390 | Saha equation | 2 | https://en.wikipedia.org/wiki/Saha_equation
391 | equipartition theorem | 2 | https://en.wikipedia.org/wiki/Equipartition_theorem
392 | STEREO | 2 | https://en.wikipedia.org/wiki/STEREO
393 | thermal conduction | 2 | https://en.wikipedia.org/wiki/Thermal_conduction
394 | thermal conductivity | 2 | https://en.wikipedia.org/wiki/Thermal_conductivity
395 | Lorentz force | 2 | https://en.wikipedia.org/wiki/Lorentz_force
396 | cyclotron | 2 | https://en.wikipedia.org/wiki/Cyclotron
397 | Debye length | 2 | https://en.wikipedia.org/wiki/Debye_length
398 | dynamics | 2 | https://en.wikipedia.org/wiki/Dynamics_(mechanics)
399 | electrically conducting | 2 | https://en.wikipedia.org/wiki/Electrical_conduction
400 | fluids | 2 | https://en.wikipedia.org/wiki/Fluid
401 | seismology | 2 | https://en.wikipedia.org/wiki/Seismology
402 | helioseismology | 2 | https://en.wikipedia.org/wiki/Helioseismology
403 | scale height | 2 | https://en.wikipedia.org/wiki/Scale_height
404 | fine structure | 2 | https://en.wikipedia.org/wiki/Fine_structure
405 | (more unsolved problems in physics) | 2 | https://en.wikipedia.org/wiki/List_of_unsolved_problems_in_physics
406 | solar physics | 2 | https://en.wikipedia.org/wiki/Solar_physics
407 | second law of thermodynamics | 2 | https://en.wikipedia.org/wiki/Second_law_of_thermodynamics
408 | MK | 2 | https://en.wikipedia.org/wiki/SI_prefix
409 | transition region | 2 | https://en.wikipedia.org/wiki/Solar_transition_region
410 | coronal radiative losses | 2 | https://en.wikipedia.org/wiki/Coronal_radiative_losses
411 | magnetic reconnection | 2 | https://en.wikipedia.org/wiki/Magnetic_reconnection
412 | nanoflares | 2 | https://en.wikipedia.org/wiki/Nanoflares
413 | soft X-ray | 2 | https://en.wikipedia.org/wiki/Soft_X-ray
414 | sounding rocket | 2 | https://en.wikipedia.org/wiki/Sounding_rocket
415 | Parker Solar Probe | 2 | https://en.wikipedia.org/wiki/Parker_Solar_Probe
416 | DC | 2 | https://en.wikipedia.org/wiki/Direct_current
417 | AC | 2 | https://en.wikipedia.org/wiki/Alternating_current
418 | Evry Schatzman | 2 | https://en.wikipedia.org/wiki/Evry_Schatzman
419 | sound waves | 2 | https://en.wikipedia.org/wiki/Sound_waves
420 | magneto-acoustic waves | 2 | https://en.wikipedia.org/wiki/Magneto-acoustic_wave
421 | Alfvén waves | 2 | https://en.wikipedia.org/wiki/Alfv%C3%A9n_wave
422 | ultra low frequency | 2 | https://en.wikipedia.org/wiki/Ultra_low_frequency
423 | radio waves | 2 | https://en.wikipedia.org/wiki/Radio_waves
424 | matter | 2 | https://en.wikipedia.org/wiki/Matter
425 | granulation | 2 | https://en.wikipedia.org/wiki/Granule_(solar_physics)
426 | super granulation | 2 | https://en.wikipedia.org/wiki/Super_granulation
427 | shock waves | 2 | https://en.wikipedia.org/wiki/Shock_waves
428 | reflected | 2 | https://en.wikipedia.org/wiki/Reflection_(physics)
429 | Solar and Heliospheric Observatory | 2 | https://en.wikipedia.org/wiki/Solar_and_Heliospheric_Observatory
430 | extreme ultraviolet | 2 | https://en.wikipedia.org/wiki/Extreme_ultraviolet
431 | photometry | 2 | https://en.wikipedia.org/wiki/Photometry_(astronomy)
432 | millihertz | 2 | https://en.wikipedia.org/wiki/Hertz
433 | ions | 2 | https://en.wikipedia.org/wiki/Ions
434 | Williams College | 2 | https://en.wikipedia.org/wiki/Williams_College
435 | WIND (spacecraft) | 2 | https://en.wikipedia.org/wiki/WIND_(spacecraft)
436 | mercury | 2 | https://en.wikipedia.org/wiki/Mercury_(element)
437 | seawater | 2 | https://en.wikipedia.org/wiki/Seawater
438 | magnetic field lines | 2 | https://en.wikipedia.org/wiki/Magnetic_field_lines
439 | topology | 2 | https://en.wikipedia.org/wiki/Topology
440 | Eugene Parker | 2 | https://en.wikipedia.org/wiki/Eugene_Parker
441 | ultraviolet | 2 | https://en.wikipedia.org/wiki/Ultraviolet
442 | Colorado | 2 | https://en.wikipedia.org/wiki/Colorado
443 | University of Oslo | 2 | https://en.wikipedia.org/wiki/University_of_Oslo
444 | Advanced Composition Explorer | 2 | https://en.wikipedia.org/wiki/Advanced_Composition_Explorer
445 | Alfvén waves | 2 | https://en.wikipedia.org/wiki/Alfv%C3%A9n_waves
446 | Coronal seismology | 2 | https://en.wikipedia.org/wiki/Coronal_seismology
447 | Geocorona | 2 | https://en.wikipedia.org/wiki/Geocorona
448 | Heliosphere | 2 | https://en.wikipedia.org/wiki/Heliosphere
449 | Supra-arcade downflows | 2 | https://en.wikipedia.org/wiki/Supra-arcade_downflows
450 | X-ray astronomy | 2 | https://en.wikipedia.org/wiki/X-ray_astronomy
451 | Types of volcanic eruptions | 2 | https://en.wikipedia.org/wiki/Types_of_volcanic_eruptions
452 | Middlegate, Nevada | 2 | https://en.wikipedia.org/wiki/Middlegate,_Nevada
453 | 128 | 2 | https://en.wikipedia.org/wiki/Solar_Saros_128
454 | Eastern Hemisphere | 2 | https://en.wikipedia.org/wiki/Eastern_Hemisphere
455 | Western Hemisphere | 2 | https://en.wikipedia.org/wiki/Western_Hemisphere
456 | Eastern Asia | 2 | https://en.wikipedia.org/wiki/Eastern_Asia
457 | North America | 2 | https://en.wikipedia.org/wiki/North_America
458 | United States | 2 | https://en.wikipedia.org/wiki/United_States
459 | solar eclipse of May 10, 1994 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_May_10,_1994
460 | solar eclipse of January 15, 2010 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_January_15,_2010
461 | Southern China | 2 | https://en.wikipedia.org/wiki/Southern_China
462 | antumbra | 2 | https://en.wikipedia.org/wiki/Umbra,_penumbra_and_antumbra
463 | Guangzhou | 2 | https://en.wikipedia.org/wiki/Guangzhou
464 | Xiamen | 2 | https://en.wikipedia.org/wiki/Xiamen
465 | Quanzhou | 2 | https://en.wikipedia.org/wiki/Quanzhou
466 | Fuzhou | 2 | https://en.wikipedia.org/wiki/Fuzhou
467 | Hong Kong | 2 | https://en.wikipedia.org/wiki/Hong_Kong
468 | Taipei, Taiwan | 2 | https://en.wikipedia.org/wiki/Taipei,_Taiwan
469 | East China Sea | 2 | https://en.wikipedia.org/wiki/East_China_Sea
470 | Japan | 2 | https://en.wikipedia.org/wiki/Japan
471 | Nagoya | 2 | https://en.wikipedia.org/wiki/Nagoya
472 | Tokyo | 2 | https://en.wikipedia.org/wiki/Tokyo
473 | islands in the Pacific Ocean | 2 | https://en.wikipedia.org/wiki/List_of_islands_in_the_Pacific_Ocean
474 | monsoon season | 2 | https://en.wikipedia.org/wiki/Wet_season
475 | Oregon | 2 | https://en.wikipedia.org/wiki/Oregon
476 | California | 2 | https://en.wikipedia.org/wiki/California
477 | Medford, Oregon | 2 | https://en.wikipedia.org/wiki/Medford,_Oregon
478 | Redding, California | 2 | https://en.wikipedia.org/wiki/Redding,_California
479 | Reno, Nevada | 2 | https://en.wikipedia.org/wiki/Reno,_Nevada
480 | Las Vegas, Nevada | 2 | https://en.wikipedia.org/wiki/Las_Vegas,_Nevada
481 | Cedar City, Utah | 2 | https://en.wikipedia.org/wiki/Cedar_City,_Utah
482 | Albuquerque, New Mexico | 2 | https://en.wikipedia.org/wiki/Albuquerque,_New_Mexico
483 | Lubbock, Texas | 2 | https://en.wikipedia.org/wiki/Lubbock,_Texas
484 | July 1, 2011 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_July_1,_2011
485 | Tromsø, Norway | 2 | https://en.wikipedia.org/wiki/Troms%C3%B8,_Norway
486 | June 1, 2011 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_June_1,_2011
487 | November 25, 2011 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_November_25,_2011
488 | Ellis Beach, Queensland | 2 | https://en.wikipedia.org/wiki/Ellis_Beach,_Queensland
489 | November 13, 2012 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_November_13,_2012
490 | May 10, 2013 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_May_10,_2013
491 | Accra, Ghana | 2 | https://en.wikipedia.org/wiki/Accra,_Ghana
492 | November 3, 2013 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_November_3,_2013
493 | Minneapolis, MN | 2 | https://en.wikipedia.org/wiki/Minneapolis,_MN
494 | March 17, 1904 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_March_17,_1904
495 | March 28, 1922 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_March_28,_1922
496 | April 7, 1940 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_April_7,_1940
497 | April 19, 1958 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_April_19,_1958
498 | April 29, 1976 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_April_29,_1976
499 | June 1, 2030 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_June_1,_2030
500 | June 11, 2048 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_June_11,_2048
501 | June 22, 2066 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_June_22,_2066
502 | July 3, 2084 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_July_3,_2084
503 | May 21, 1993 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_May_21,_1993
504 | October 14, 2004 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_October_14,_2004
505 | March 9, 2016 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_March_9,_2016
506 | December 26, 2019 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_December_26,_2019
507 | October 14, 2023 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_October_14,_2023
508 | August 2, 2027 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_August_2,_2027
509 | May 21, 2031 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_May_21,_2031
510 | March 9, 2035 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_March_9,_2035
511 | December 26, 2038 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_December_26,_2038
512 | October 14, 2042 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_October_14,_2042
513 | August 2, 2046 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_August_2,_2046
514 | May 20, 2050 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_May_20,_2050
515 | March 9, 2054 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_March_9,_2054
516 | December 26, 2057 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_December_26,_2057
517 | October 13, 2061 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_October_13,_2061
518 | August 2, 2065 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_August_2,_2065
519 | May 20, 2069 | 2 | https://en.wikipedia.org/wiki/Solar_eclipse_of_May_20,_2069
520 | Keelung, Taiwan | 2 | https://en.wikipedia.org/wiki/Keelung,_Taiwan
521 | Tokushima City | 2 | https://en.wikipedia.org/wiki/Tokushima_City
522 | Aichi Prefecture | 2 | https://en.wikipedia.org/wiki/Aichi_Prefecture
523 | K?fu | 2 | https://en.wikipedia.org/wiki/K%C5%8Dfu
524 | Aoba-ku, Yokohama | 2 | https://en.wikipedia.org/wiki/Aoba-ku,_Yokohama
525 | 23 wards | 2 | https://en.wikipedia.org/wiki/23_wards
526 | Tokyo, Japan | 2 | https://en.wikipedia.org/wiki/Tokyo,_Japan
527 | Kashima, Ibaraki | 2 | https://en.wikipedia.org/wiki/Kashima,_Ibaraki
528 | Albuquerque | 2 | https://en.wikipedia.org/wiki/Albuquerque
529 | Red Bluff, California | 2 | https://en.wikipedia.org/wiki/Red_Bluff,_California
530 | San Francisco, California | 2 | https://en.wikipedia.org/wiki/San_Francisco,_California
531 | Huntington Beach, California | 2 | https://en.wikipedia.org/wiki/Huntington_Beach,_California
532 | Palm Springs, California | 2 | https://en.wikipedia.org/wiki/Palm_Springs,_California
533 | Los Osos, California | 2 | https://en.wikipedia.org/wiki/Los_Osos,_California
534 | San Juan Capistrano, California | 2 | https://en.wikipedia.org/wiki/San_Juan_Capistrano,_California
535 | Nevada City, California | 2 | https://en.wikipedia.org/wiki/Nevada_City,_California
536 | Phoenix, Arizona | 2 | https://en.wikipedia.org/wiki/Phoenix,_Arizona
537 | Flagstaff, Arizona | 2 | https://en.wikipedia.org/wiki/Flagstaff,_Arizona
538 | Pyramid Lake, Nevada | 2 | https://en.wikipedia.org/wiki/Pyramid_Lake,_Nevada
539 | Wolfforth, Texas | 2 | https://en.wikipedia.org/wiki/Wolfforth,_Texas
540 | Salt Lake City, Utah | 2 | https://en.wikipedia.org/wiki/Salt_Lake_City,_Utah
541 | Pleasant Grove, Utah | 2 | https://en.wikipedia.org/wiki/Pleasant_Grove,_Utah
542 | Ogden, Iowa | 2 | https://en.wikipedia.org/wiki/Ogden,_Iowa
543 | Minneapolis, Minnesota | 2 | https://en.wikipedia.org/wiki/Minneapolis,_Minnesota
544 | Lenexa, Kansas | 2 | https://en.wikipedia.org/wiki/Lenexa,_Kansas
545 | Shawnee Mission Park | 2 | https://en.wikipedia.org/wiki/Shawnee_Mission,_Kansas
546 | Minneapolis | 2 | https://en.wikipedia.org/wiki/Minneapolis
547 | 153 | 2 | https://en.wikipedia.org/wiki/Solar_Saros_153
548 | North Pole | 2 | https://en.wikipedia.org/wiki/North_Pole
549 | Siberia | 2 | https://en.wikipedia.org/wiki/Siberia
550 | Nunavut, Canada | 2 | https://en.wikipedia.org/wiki/Nunavut,_Canada
551 | San Jose, California | 2 | https://en.wikipedia.org/wiki/San_Jose,_California
552 | Coralville, Iowa | 2 | https://en.wikipedia.org/wiki/Coralville,_Iowa
553 | The Blue Marble | 2 | https://en.wikipedia.org/wiki/The_Blue_Marble
554 | Apollo 17 | 2 | https://en.wikipedia.org/wiki/Apollo_17
555 | Orbital characteristics | 2 | https://en.wikipedia.org/wiki/Osculating_orbit
556 | Epoch | 2 | https://en.wikipedia.org/wiki/Epoch_(astronomy)
557 | J2000 | 2 | https://en.wikipedia.org/wiki/J2000.0
558 | Aphelion | 2 | https://en.wikipedia.org/wiki/Perihelion_and_aphelion
559 | Semi-major axis | 2 | https://en.wikipedia.org/wiki/Semi-major_and_semi-minor_axes
560 | Eccentricity | 2 | https://en.wikipedia.org/wiki/Orbital_eccentricity
561 | Orbital period | 2 | https://en.wikipedia.org/wiki/Orbital_period
562 | yr | 2 | https://en.wikipedia.org/wiki/Annum
563 | orbital speed | 2 | https://en.wikipedia.org/wiki/Orbital_speed
564 | Mean anomaly | 2 | https://en.wikipedia.org/wiki/Mean_anomaly
565 | Inclination | 2 | https://en.wikipedia.org/wiki/Orbital_inclination
566 | invariable plane | 2 | https://en.wikipedia.org/wiki/Invariable_plane
567 | Longitude of ascending node | 2 | https://en.wikipedia.org/wiki/Longitude_of_the_ascending_node
568 | Argument of perihelion | 2 | https://en.wikipedia.org/wiki/Argument_of_periapsis
569 | Satellites | 2 | https://en.wikipedia.org/wiki/Natural_satellite
570 | quasi-satellites | 2 | https://en.wikipedia.org/wiki/Quasi-satellite
571 | artificial satellites | 2 | https://en.wikipedia.org/wiki/Artificial_satellite
572 | space debris | 2 | https://en.wikipedia.org/wiki/Space_debris
573 | Flattening | 2 | https://en.wikipedia.org/wiki/Flattening
574 | ETRS89 | 2 | https://en.wikipedia.org/wiki/ETRS89
575 | meridional | 2 | https://en.wikipedia.org/wiki/Meridional
576 | Volume | 2 | https://en.wikipedia.org/wiki/Volume
577 | 7021108320999999999?1.08321×1012 km3 | 2 | https://en.wikipedia.org/wiki/Volume_of_the_Earth
578 | Mass | 2 | https://en.wikipedia.org/wiki/Mass
579 | M? | 2 | https://en.wikipedia.org/wiki/Solar_mass
580 | density | 2 | https://en.wikipedia.org/wiki/Density
581 | Surface gravity | 2 | https://en.wikipedia.org/wiki/Surface_gravity
582 | 7000100000000000000?1 g | 2 | https://en.wikipedia.org/wiki/Gravity_of_Earth
583 | Moment of inertia factor | 2 | https://en.wikipedia.org/wiki/Moment_of_inertia_factor
584 | Escape velocity | 2 | https://en.wikipedia.org/wiki/Escape_velocity
585 | rotation period | 2 | https://en.wikipedia.org/wiki/Rotation_period
586 | Axial tilt | 2 | https://en.wikipedia.org/wiki/Axial_tilt
587 | Albedo | 2 | https://en.wikipedia.org/wiki/Albedo
588 | geometric | 2 | https://en.wikipedia.org/wiki/Geometric_albedo
589 | Bond | 2 | https://en.wikipedia.org/wiki/Bond_albedo
590 | pressure | 2 | https://en.wikipedia.org/wiki/Atmospheric_pressure
591 | kPa | 2 | https://en.wikipedia.org/wiki/Pascal_(unit)
592 | MSL | 2 | https://en.wikipedia.org/wiki/Sea_level
593 | nitrogen | 2 | https://en.wikipedia.org/wiki/Nitrogen
594 | oxygen | 2 | https://en.wikipedia.org/wiki/Oxygen
595 | argon | 2 | https://en.wikipedia.org/wiki/Argon
596 | carbon dioxide | 2 | https://en.wikipedia.org/wiki/Carbon_dioxide
597 | water vapor | 2 | https://en.wikipedia.org/wiki/Water_vapor
598 | climate | 2 | https://en.wikipedia.org/wiki/Climate
599 | planet | 2 | https://en.wikipedia.org/wiki/Planet
600 | Universe | 2 | https://en.wikipedia.org/wiki/Universe
601 | life | 2 | https://en.wikipedia.org/wiki/Life
602 | radiometric dating | 2 | https://en.wikipedia.org/wiki/Radiometric_dating
603 | formed | 2 | https://en.wikipedia.org/wiki/Age_of_the_Earth
604 | billion years ago | 2 | https://en.wikipedia.org/wiki/Bya
605 | revolves around the Sun | 2 | https://en.wikipedia.org/wiki/Earth%27s_orbit
606 | year | 2 | https://en.wikipedia.org/wiki/Year
607 | rotates about its axis | 2 | https://en.wikipedia.org/wiki/Earth%27s_rotation
608 | seasonal variations | 2 | https://en.wikipedia.org/wiki/Season
609 | gravitational interaction | 2 | https://en.wikipedia.org/wiki/Gravity
610 | ocean tides | 2 | https://en.wikipedia.org/wiki/Tide
611 | Solar System | 2 | https://en.wikipedia.org/wiki/Solar_System
612 | terrestrial planets | 2 | https://en.wikipedia.org/wiki/Terrestrial_planet
613 | tectonic plates | 2 | https://en.wikipedia.org/wiki/Plate_tectonics
614 | covered with water | 2 | https://en.wikipedia.org/wiki/Water_distribution_on_Earth
615 | oceans | 2 | https://en.wikipedia.org/wiki/Ocean
616 | continents | 2 | https://en.wikipedia.org/wiki/Continent
617 | islands | 2 | https://en.wikipedia.org/wiki/Island
618 | hydrosphere | 2 | https://en.wikipedia.org/wiki/Hydrosphere
619 | Earth's polar regions | 2 | https://en.wikipedia.org/wiki/Polar_regions_of_Earth
620 | Antarctic ice sheet | 2 | https://en.wikipedia.org/wiki/Antarctic_ice_sheet
621 | Earth's magnetic field | 2 | https://en.wikipedia.org/wiki/Earth%27s_magnetic_field
622 | mantle | 2 | https://en.wikipedia.org/wiki/Mantle_(geology)
623 | Earth's history | 2 | https://en.wikipedia.org/wiki/History_of_Earth
624 | Earth's atmosphere | 2 | https://en.wikipedia.org/wiki/Atmosphere_of_Earth
625 | aerobic | 2 | https://en.wikipedia.org/wiki/Aerobic_organism
626 | anaerobic organisms | 2 | https://en.wikipedia.org/wiki/Anaerobic_organism
627 | geological history | 2 | https://en.wikipedia.org/wiki/Geological_history_of_Earth
628 | biodiversity | 2 | https://en.wikipedia.org/wiki/Biodiversity
629 | mass extinction events | 2 | https://en.wikipedia.org/wiki/Extinction_event
630 | species | 2 | https://en.wikipedia.org/wiki/Species
631 | extinct | 2 | https://en.wikipedia.org/wiki/Extinct
632 | Over 7.6 billion humans | 2 | https://en.wikipedia.org/wiki/World_population
633 | biosphere | 2 | https://en.wikipedia.org/wiki/Biosphere
634 | natural resources | 2 | https://en.wikipedia.org/wiki/Natural_resources
635 | societies | 2 | https://en.wikipedia.org/wiki/Society
636 | cultures | 2 | https://en.wikipedia.org/wiki/Culture
637 | about 200 sovereign states | 2 | https://en.wikipedia.org/wiki/List_of_sovereign_states
638 | modern English | 2 | https://en.wikipedia.org/wiki/Modern_English
639 | Middle English | 2 | https://en.wikipedia.org/wiki/Middle_English
640 | Old English | 2 | https://en.wikipedia.org/wiki/Old_English
641 | Germanic language | 2 | https://en.wikipedia.org/wiki/Germanic_languages
642 | proto-Germanic | 2 | https://en.wikipedia.org/wiki/Proto-Germanic
643 | Greek | 2 | https://en.wikipedia.org/wiki/Ancient_Greek_language
644 | soil | 2 | https://en.wikipedia.org/wiki/Soil
645 | Terra | 2 | https://en.wikipedia.org/wiki/Terra_(goddess)
646 | Gaia | 2 | https://en.wikipedia.org/wiki/Gaia_(goddess)
647 | personified goddess | 2 | https://en.wikipedia.org/wiki/Earth_goddess
648 | Germanic paganism | 2 | https://en.wikipedia.org/wiki/Germanic_religion_(aboriginal)
649 | Angles | 2 | https://en.wikipedia.org/wiki/Angles
650 | Tacitus | 2 | https://en.wikipedia.org/wiki/Tacitus
651 | devotees | 2 | https://en.wikipedia.org/wiki/Anglo-Saxon_paganism
652 | Nerthus | 2 | https://en.wikipedia.org/wiki/Nerthus
653 | Norse mythology | 2 | https://en.wikipedia.org/wiki/Norse_mythology
654 | Jörð | 2 | https://en.wikipedia.org/wiki/J%C3%B6r%C3%B0
655 | Thor | 2 | https://en.wikipedia.org/wiki/Thor
656 | early Middle English | 2 | https://en.wikipedia.org/wiki/Early_Middle_English
657 | definite | 2 | https://en.wikipedia.org/wiki/Definite
658 | the | 2 | https://en.wikipedia.org/wiki/Definite_article
659 | Early Modern English | 2 | https://en.wikipedia.org/wiki/Early_Modern_English
660 | House styles | 2 | https://en.wikipedia.org/wiki/Style_guide
661 | Oxford spelling | 2 | https://en.wikipedia.org/wiki/Oxford_spelling
662 | billion years ago | 2 | https://en.wikipedia.org/wiki/Billion_years_ago
663 | formation and evolution of Solar System | 2 | https://en.wikipedia.org/wiki/Formation_and_evolution_of_the_Solar_System
664 | solar nebula | 2 | https://en.wikipedia.org/wiki/Solar_nebula
665 | molecular cloud | 2 | https://en.wikipedia.org/wiki/Molecular_cloud
666 | circumstellar disk | 2 | https://en.wikipedia.org/wiki/Circumstellar_disk
667 | dust | 2 | https://en.wikipedia.org/wiki/Cosmic_dust
668 | primordial nuclides | 2 | https://en.wikipedia.org/wiki/Primordial_nuclide
669 | nebular theory | 2 | https://en.wikipedia.org/wiki/Nebular_theory
670 | planetesimals | 2 | https://en.wikipedia.org/wiki/Planetesimal
671 | accretion | 2 | https://en.wikipedia.org/wiki/Accretion_(astrophysics)
672 | million years | 2 | https://en.wikipedia.org/wiki/Million_years
673 | working hypothesis | 2 | https://en.wikipedia.org/wiki/Working_hypothesis
674 | Mars | 2 | https://en.wikipedia.org/wiki/Mars
675 | Theia | 2 | https://en.wikipedia.org/wiki/Theia_(planet)
676 | impacted | 2 | https://en.wikipedia.org/wiki/Giant_impact_hypothesis
677 | Late Heavy Bombardment | 2 | https://en.wikipedia.org/wiki/Late_Heavy_Bombardment
678 | Hoodoos | 2 | https://en.wikipedia.org/wiki/Hoodoo_(geology)
679 | Bryce Canyon National Park | 2 | https://en.wikipedia.org/wiki/Bryce_Canyon_National_Park
680 | Utah | 2 | https://en.wikipedia.org/wiki/Utah
681 | volcanic activity | 2 | https://en.wikipedia.org/wiki/Volcano
682 | outgassing | 2 | https://en.wikipedia.org/wiki/Outgassing
683 | origin of the world's oceans | 2 | https://en.wikipedia.org/wiki/Origin_of_the_world%27s_oceans
684 | protoplanets | 2 | https://en.wikipedia.org/wiki/Protoplanet
685 | comets | 2 | https://en.wikipedia.org/wiki/Comet
686 | this model | 2 | https://en.wikipedia.org/wiki/Faint_young_Sun_paradox
687 | current luminosity | 2 | https://en.wikipedia.org/wiki/Solar_luminosity
688 | to form | 2 | https://en.wikipedia.org/wiki/Phase_transition
689 | time scales | 2 | https://en.wikipedia.org/wiki/Geologic_time_scale
690 | supercontinents | 2 | https://en.wikipedia.org/wiki/Supercontinent
691 | Rodinia | 2 | https://en.wikipedia.org/wiki/Rodinia
692 | Pannotia | 2 | https://en.wikipedia.org/wiki/Pannotia
693 | Pangaea | 2 | https://en.wikipedia.org/wiki/Pangaea
694 | ice ages | 2 | https://en.wikipedia.org/wiki/Ice_age
